wavelength_nm,mean,std,min,max,n_pixels,class_name
1726.33,0.15090734988382148,0.08750630125463453,0.0102,0.9262,24531,urban
1731.77,0.1467636174636169,0.08528119472909958,0.0096,0.8968,24531,urban
1737.21,0.15214801271860026,0.08864630196254984,0.0107,0.9411,24531,urban
1742.65,0.14647973584444204,0.0855634886035471,0.0096,0.9067,24531,urban
1748.09,0.1490606824018596,0.08757275203409425,0.0101,0.9367,24531,urban
1753.54,0.1457120256002599,0.08602858763005958,0.0104,0.9148,24531,urban
1758.98,0.14222214341037956,0.08459960396057037,0.0095,0.9106,24531,urban
1764.42,0.14013818433818367,0.08389355806802504,0.009,0.8905,24531,urban
1769.86,0.12861388039623428,0.07731843996572332,0.0089,0.8317,24531,urban
1775.3,0.12852634625575865,0.07749547662783156,0.0083,0.8135,24531,urban
1780.74,0.12328639680404381,0.07619354893246724,0.0083,0.8133,24531,urban
1786.18,0.12181846643023175,0.0758990573809789,0.0082,0.8121,24531,urban
1791.62,0.1201707798296042,0.07552746249213409,0.0082,0.81,24531,urban
1797.06,0.11815869308222267,0.0750334530458006,0.0081,0.8072,24531,urban
1802.5,0.11527023358199849,0.07439188234730307,0.0079,0.8038,24531,urban
1807.94,0.10392394521218054,0.07321058711566734,0.0077,0.8,24531,urban
1813.38,0.09290273123802538,0.07352053401056634,0.0062,0.7962,24531,urban
1818.82,0.0822164118869999,0.07519086585953573,0.0047,0.7923,24531,urban
1824.26,0.07187294036117542,0.0780328184164374,0.0032,0.7888,24531,urban
1829.7,0.06969048143165749,0.07837132483996556,0.0029,0.7856,24531,urban
1835.14,0.06879646569646598,0.07826857559158464,0.0028,0.7829,24531,urban
1840.58,0.06794071175247628,0.07821610438632139,0.0027,0.7808,24531,urban
1846.02,0.06712468713056918,0.07821351736101004,0.0026,0.7792,24531,urban
1851.46,0.06640080714198282,0.0782282889143456,0.0025,0.7782,24531,urban
1856.91,0.06585699726876185,0.078205675657927,0.0025,0.7776,24531,urban
1862.35,0.06533401818107719,0.07821493972275886,0.0025,0.7773,24531,urban
1867.79,0.06482529452529463,0.07824691174418935,0.0024,0.7773,24531,urban
1873.23,0.06432638294402995,0.07829333472220032,0.0024,0.7775,24531,urban
1878.67,0.06381903306020952,0.0783581530964341,0.0023,0.7777,24531,urban
1884.11,0.06330918429741944,0.07843081520536525,0.0023,0.778,24531,urban
1889.55,0.06280431291019535,0.07850304985589616,0.0022,0.7782,24531,urban
1894.99,0.062305596999714705,0.0785784461633627,0.0021,0.7785,24531,urban
1900.43,0.06182290571114149,0.078652449697563,0.002,0.7789,24531,urban
1905.87,0.06144867718397098,0.07866161754236524,0.002,0.7794,24531,urban
1911.31,0.061080701968937196,0.0786962857155173,0.002,0.7801,24531,urban
1916.75,0.06072427133015363,0.07876543646037217,0.002,0.7813,24531,urban
1922.19,0.060433887733887755,0.07884790136651229,0.002,0.7828,24531,urban
1927.63,0.060230915983857304,0.0789395717566821,0.002,0.7849,24531,urban
1933.07,0.06003940320410883,0.07908755928170666,0.0019,0.7876,24531,urban
1938.51,0.05985733969263377,0.07929059549709573,0.0019,0.7908,24531,urban
1943.95,0.05968304186539469,0.07954401882297786,0.0019,0.7945,24531,urban
1949.39,0.059603391626921014,0.07980436651405215,0.0018,0.7987,24531,urban
1954.83,0.06068438710203416,0.07967490892444254,0.002,0.8031,24531,urban
1960.28,0.06169013900778596,0.07961903165945938,0.0021,0.8075,24531,urban
1965.72,0.06260936366230434,0.07961791464626501,0.0022,0.8118,24531,urban
1971.16,0.06264104602339923,0.0798515403212351,0.0021,0.8158,24531,urban
1976.6,0.06237726550079473,0.08011813245719883,0.0019,0.8192,24531,urban
1982.04,0.06237249194896283,0.08025195842803817,0.0016,0.8218,24531,urban
